Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778620906,100,,Aggregated,42.700000,8.000000,55,83,100,110,150,170,210,230,1000,1000,1000,1201,159,55,75.8646687363421,6.445092032663524,1029.534340952523,12003.22731057452
1778620907,100,,Aggregated,43.000000,8.300000,55,82,100,110,150,170,210,230,1000,1000,1000,1246,168,55,75.55723617587353,6.445092032663524,1029.534340952523,12009.21268057785
1778620908,100,,Aggregated,43.300000,7.900000,54,81,100,110,150,170,210,230,1000,1000,1000,1289,179,54,74.94513946549232,6.445092032663524,1029.534340952523,11999.286268425136
1778620909,100,,Aggregated,44.400000,8.300000,54,81,100,110,140,170,210,230,1000,1000,1000,1329,183,54,74.70563015130757,6.445092032663524,1029.534340952523,12075.484574868322
1778620910,100,,Aggregated,44.300000,8.700000,55,82,100,110,140,170,210,230,1000,1000,1000,1379,189,55,74.56472277032796,6.445092032663524,1029.534340952523,12139.621464829586
1778620911,100,,Aggregated,44.400000,8.400000,54,81,99,110,140,170,210,230,1000,1000,1000,1415,197,54,73.86517867770098,6.445092032663524,1029.534340952523,12160.7074204947
1778620912,100,,Aggregated,43.900000,8.100000,53,80,98,110,140,170,210,230,1000,1000,1000,1450,205,53,73.25395952332123,6.445092032663524,1029.534340952523,12163.357931034483
1778620913,100,,Aggregated,43.700000,7.700000,54,80,98,110,140,170,210,230,1000,1000,1000,1492,207,53,73.30869937823691,6.445092032663524,1029.534340952523,12263.123324396784
1778620914,100,,Aggregated,42.900000,7.800000,53,80,98,110,140,170,210,230,1000,1000,1000,1537,215,53,72.67478988481662,6.445092032663524,1029.534340952523,12251.310344827587
1778620915,100,,Aggregated,42.600000,7.200000,53,80,98,110,140,170,200,230,1000,1000,1000,1584,225,53,72.47731879606638,6.445092032663524,1029.534340952523,12279.007575757576
1778620916,100,,Aggregated,43.000000,7.200000,52,79,98,110,140,170,200,220,1000,1000,1000,1625,232,52,72.1706150484343,6.445092032663524,1029.534340952523,12306.573538461538
1778620917,100,,Aggregated,43.300000,7.100000,52,79,97,110,140,170,200,220,1000,1000,1000,1657,234,52,71.843403230582,6.445092032663524,1029.534340952523,12383.024743512371
